2018-07-22,1,30011507,208632211,0.143848866
2018-07-23,1,23399798,208667567,0.112139123
2018-07-24,1,24666746,206953497,0.1191898
2018-07-25,1,25534182,209117577,0.122104427
2018-07-26,1,24109187,204337758,0.117986941
2018-07-27,1,23923848,205739385,0.116282296
2018-07-28,1,32989759,213670555,0.154395438
2018-07-29,1,37653338,220419260,0.170825989
2018-07-30,1,24725040,171847191,0.143878057
2018-07-31,1,22407444,157848683,0.141955217
2018-08-01,1,24375825,188827116,0.129090702
2018-08-02,1,22113190,193304188,0.114395814
2018-08-03,1,20752602,200998698,0.103247445
2018-08-04,1,35131046,203428239,0.172695031
2018-08-05,1,44863883,214677101,0.208983086
2018-08-06,1,27453960,191780862,0.143152762
2018-08-07,1,29609376,197854522,0.149652258
2018-08-08,1,28009342,179057631,0.156426408
2018-08-09,1,28905733,177040830,0.163271563
2018-08-10,1,26465419,143277288,0.184714684
2018-08-11,1,34685404,200025959,0.173404513
2018-08-12,1,47624435,218523699,0.217937163
2018-08-13,1,32630072,175532945,0.18589144
2018-08-14,1,26800655,132949312,0.201585511
2018-08-15,1,23014483,119646373,0.192354205
2018-08-16,1,23945292,103422797,0.23152818
2018-08-17,1,21653108,97837532,0.221316989
2018-08-18,1,25846761,95686374,0.270119557
2018-08-19,1,46737813,186684444,0.250357298
2018-08-20,1,35579114,205494539,0.173138976
2018-08-21,1,30945595,186773014,0.165685579
2018-08-22,1,22695643,113925782,0.199214283
2018-08-23,1,23634655,120756087,0.195722266
2018-08-24,1,25070335,166369555,0.150690642
2018-08-25,1,39545956,199090135,0.198633428
2018-08-26,1,44040781,209500155,0.21021837
2018-08-27,1,34088190,206954434,0.164713504
2018-08-28,1,36474428,216438697,0.168520826
2018-08-29,1,32375656,208355216,0.155386827
2018-08-30,1,27580963,164547860,0.167616662
2018-08-31,1,22127543,170064518,0.130112638
2018-09-01,1,11785862,151454811,0.07781768
2018-09-02,1,15950925,155261574,0.102735819
2018-09-03,1,13416189,152460061,0.087998056
2018-09-04,1,9974975,93300422,0.106912432
2018-09-05,1,7512606,97131091,0.077345018
2018-09-06,1,6066830,114889018,0.052806004
2018-09-07,1,6102508,124033997,0.049200285
2018-09-08,1,10236441,113055172,0.090543766
2018-09-09,1,10272961,103399917,0.099351734
2018-09-10,1,18601621,150942938,0.123236113
2018-09-11,1,22886510,148923484,0.153679657
2018-09-12,1,22537153,168148796,0.13403101
2018-09-13,1,18672302,121379594,0.153833947
2018-09-14,1,21982657,123958107,0.177339405
2018-09-15,1,27676008,151691984,0.182448718
2018-09-16,1,39665966,204867400,0.193617755
2018-09-17,1,30534989,187695666,0.162683506
2018-09-18,1,23375890,152536999,0.153247344
2018-09-19,1,17270941,104125964,0.165865845
2018-09-20,1,19219894,106795049,0.179969897
2018-09-21,1,18430405,105793104,0.17421178
2018-09-22,1,23544845,130245431,0.180772906
2018-09-23,1,27203612,125609445,0.216572981
2018-09-24,1,26764543,106515648,0.251273343
2018-09-25,1,19483781,96180036,0.202576146
2018-09-26,1,21891607,92790951,0.235923943
2018-09-27,1,23429345,124020438,0.188915193
2018-09-28,1,24521513,146950428,0.166869286
2018-09-29,1,25881269,122663044,0.210994837
2018-09-30,1,24512127,109420248,0.2240182
2018-10-01,1,30737656,106361889,0.288991257
2018-10-02,1,30137117,106273153,0.283581659
2018-10-03,1,32381465,129882163,0.24931418
2018-10-04,1,38897153,183137211,0.212393499
2018-10-05,1,42596850,200742211,0.212196776
2018-10-06,1,38504501,205638491,0.187243647
2018-10-07,1,41826135,210540825,0.19866045
2018-10-08,1,30889068,203684627,0.151651445
2018-10-09,1,22405032,198640976,0.112791592
2018-10-10,1,21670633,191858271,0.112951258
2018-10-11,1,20920628,190134956,0.110030414
2018-10-12,1,21774158,168218692,0.129439587
2018-10-13,1,25885594,161313144,0.160467978
2018-10-14,1,32411363,188508673,0.171935659
2018-10-15,1,24207734,141432557,0.171160973
2018-10-16,1,21997997,116442610,0.188917073
2018-10-17,1,23246840,157085687,0.147988276
2018-10-18,1,22862419,170184581,0.134338956
2018-10-19,1,27207115,169329565,0.160675515
2018-10-20,1,26699547,126494019,0.211073592
2018-10-21,1,32827649,164053007,0.200103915
2018-10-22,1,26973622,97968607,0.275329239
2018-10-23,1,33857122,177775900,0.190448323
2018-10-24,1,27900414,148029964,0.188478152
2018-10-25,1,21762865,115486472,0.188445145
2018-10-26,1,28855709,131312279,0.219748749
2018-10-27,1,31449203,115799430,0.271583401
2018-10-28,1,36854910,109325574,0.337111516
2018-10-29,1,32935308,128925370,0.255460256
2018-10-30,1,28920596,120611377,0.239783317
2018-10-31,1,25534672,111119563,0.229794568
2018-11-01,1,22811406,97123636,0.234869769
2018-11-02,1,23279298,98726104,0.235796786
2018-11-03,1,24623421,104959966,0.234598218
2018-11-04,1,25146570,104260748,0.241189235
2018-11-05,1,18262887,101533379,0.179870769
2018-11-06,1,22085543,93247384,0.236848929
2018-11-07,1,19372869,88262790,0.219490784
2018-11-08,1,20329954,84510307,0.240561829
2018-11-09,1,19264686,83822135,0.229828147
2018-11-10,1,25450859,92790951,0.274281692
2018-11-11,1,27213410,98839278,0.275329915
2018-11-12,1,28212221,149555807,0.188640091
2018-11-13,1,31239215,176219823,0.177274125
2018-11-14,1,30829216,183775814,0.167754479
2018-11-15,1,29809828,182189230,0.163620144
2018-11-16,1,28286268,173338527,0.163185118
2018-11-17,1,34432444,174494019,0.197327359
2018-11-18,1,38092963,187251236,0.203432371
2018-11-19,1,26736908,165777039,0.161282335
2018-11-20,1,26179714,173549837,0.150848393
2018-11-21,1,27391139,179881056,0.152273617
2018-11-22,1,30019018,163201131,0.183938787
2018-11-23,1,29453398,169164411,0.174111078
2018-11-24,1,33351065,180370959,0.184902632
2018-11-25,1,44556233,192604459,0.231335418
2018-11-26,1,33322751,175893755,0.189448176
2018-11-27,1,30993662,172205226,0.179980961
2018-11-28,1,28684373,164367773,0.174513364
2018-11-29,1,30966437,156314376,0.198103577
2018-11-30,1,32252107,135560208,0.237917214
2018-06-01,2,2723245,29667808,0.091791244
2018-06-02,2,2807366,29115231,0.096422591
2018-06-03,2,3422707,28847390,0.118648758
2018-06-04,2,2724280,30328768,0.089824948
2018-06-05,2,2280582,29833328,0.076444103
2018-06-06,2,2483831,30516035,0.08139429
2018-06-07,2,2516604,31169009,0.080740584
2018-06-08,2,2410921,23502992,0.102579323
2018-06-09,2,3355952,32249976,0.104060605
2018-06-10,2,4073596,28925578,0.140830237
2018-06-11,2,2869788,26905850,0.106660373
2018-06-12,2,2475467,25974231,0.095304727
2018-06-13,2,2632342,26971943,0.097595564
2018-06-14,2,2679700,26144067,0.102497442
2018-06-15,2,3299153,28941403,0.113994232
2018-06-16,2,4916068,29343845,0.167533191
2018-06-17,2,5254083,28767005,0.182642684
2018-06-18,2,5269624,28487861,0.184977875
2018-06-19,2,3915389,28654738,0.136640195
2018-06-20,2,3463802,27602993,0.125486464
2018-06-21,2,3576046,27909505,0.12813004
2018-06-22,2,3520465,29562321,0.119086218
2018-06-23,2,4957867,29108950,0.170321052
2018-06-24,2,7131747,31706238,0.224931983
2018-06-25,2,4066695,28207194,0.144172263
2018-06-26,2,3995033,29377261,0.135990656
2018-06-27,2,3651505,29253874,0.124821246
2018-06-28,2,4521667,33021492,0.136931033
2018-06-29,2,4029726,30987775,0.130042444
2018-06-30,2,4518516,30101693,0.150108368
2018-07-01,2,6295278,32726691,0.192359136
2018-07-02,2,5085293,32692011,0.15555155
2018-07-03,2,4550243,32481733,0.140086214
2018-07-04,2,4387061,32673559,0.134269456
2018-07-05,2,4573481,31786882,0.14387951
2018-07-06,2,3996766,31334080,0.127553322
2018-07-07,2,12335161,32371678,0.381047933
2018-07-08,2,7088365,33492356,0.211641277
2018-07-09,2,4615068,32348778,0.142665915
2018-07-10,2,4147793,31893297,0.130052186
2018-07-11,2,4741617,34382555,0.137907639
2018-07-12,2,5044306,34698928,0.14537354
2018-07-13,2,4103035,27053460,0.151663965
2018-07-14,2,4389282,27130493,0.161784086
2018-07-15,2,4834595,27664487,0.174758166
2018-07-16,2,4602635,28457606,0.161736549
2018-07-17,2,4069512,26612469,0.152917491
2018-07-18,2,3932415,26326761,0.149369495
2018-07-19,2,3970015,26348542,0.150673043
2018-07-20,2,4459282,25698646,0.17352206
2018-07-21,2,5597263,25477204,0.21969691
2018-07-22,2,6508426,27289043,0.238499606
2018-07-23,2,5576825,27268634,0.204514278
2018-07-24,2,5581061,26442962,0.211060357
2018-07-25,2,5330733,26647646,0.200045175
2018-07-26,2,5107951,27492680,0.185793127
2018-07-27,2,4843245,26133291,0.185328553
2018-07-28,2,5445724,23151935,0.235216797
2018-07-29,2,7197870,25125994,0.286471055
2018-07-30,2,5464790,26088615,0.2094703
2018-07-31,2,5315484,26502670,0.200564094
2018-08-01,2,5516735,26229532,0.210325331
2018-08-02,2,5921395,49433130,0.119785961
2018-08-03,2,5701307,52924769,0.10772474
2018-08-04,2,11683394,63260409,0.184687298
2018-08-05,2,19961951,78192840,0.25529129
2018-08-06,2,13121013,81441014,0.161110629
2018-08-07,2,10770816,82639281,0.130335306
2018-08-08,2,9606787,84269956,0.114000143
2018-08-09,2,10869222,84706492,0.128316281
2018-08-10,2,8669582,59407104,0.145935106
2018-08-11,2,16772218,37547938,0.446688124
2018-08-12,2,71342674,94090158,0.758237371
2018-08-13,2,102700370,132322229,0.776138452
2018-08-14,2,106004261,136296665,0.77774655
2018-08-15,2,118644646,152470497,0.778148221
2018-08-16,2,138939052,172839788,0.803860347
2018-08-17,2,170275908,210261504,0.809829212
2018-08-18,2,182453520,215466521,0.846783617
2018-08-19,2,194777996,222568815,0.875136061
2018-08-20,2,195352637,227870291,0.857297527
2018-08-21,2,208804552,246084754,0.848506657
2018-08-22,2,217197404,258536653,0.840102947
2018-08-23,2,231048116,274823570,0.840714339
2018-08-24,2,242650451,283693949,0.855324732
2018-08-25,2,9769684,28307800,0.345123394
2018-08-26,2,232081709,258325085,0.898409494
2018-08-27,2,376704253,408648177,0.921830254
2018-08-28,2,397712700,432832998,0.918859472
2018-08-29,2,411057264,450858558,0.911721108
2018-08-30,2,194381297,220830796,0.880227308
2018-08-31,2,4922828,23039821,0.21366607
2018-09-01,2,4536051,15715601,0.288633632
2018-09-02,2,5258005,16322829,0.32212584
2018-09-03,2,4737159,17385211,0.272482111
2018-09-04,2,4486801,17294527,0.259434733
2018-09-05,2,4287049,17481108,0.245238975
2018-09-06,2,4158904,16990947,0.24477176
2018-09-07,2,4202407,15494459,0.271219989
2018-09-08,2,4814672,15629244,0.308055335
2018-09-09,2,4566437,15074815,0.302918278
2018-09-10,2,3976835,14726569,0.27004491
2018-09-11,2,4653172,17461800,0.266477225
2018-09-12,2,5116128,23790005,0.215053675
2018-09-13,2,5362417,25497496,0.210311515
2018-09-14,2,4951654,24624829,0.201083792
2018-09-15,2,6282993,26660806,0.235664031
2018-09-16,2,7966525,27726685,0.287323385
2018-09-17,2,6036267,24257869,0.24883748
2018-09-18,2,5536047,25558887,0.21659969
2018-09-19,2,5039743,25123598,0.20059798
2018-09-20,2,4996386,22916967,0.218021259
2018-09-21,2,5146412,22321847,0.230554936
2018-09-22,2,6721646,23143713,0.290430753
2018-09-23,2,7685008,23061601,0.333238269
2018-09-24,2,8084208,23147991,0.349240157
2018-09-25,2,6243667,23253995,0.268498682
2018-09-26,2,5185110,23604630,0.219664956
2018-09-27,2,5304428,23886064,0.222072084
2018-09-28,2,4618225,23710621,0.194774527
2018-09-29,2,5461785,22673758,0.240885741
2018-09-30,2,5690584,23401100,0.243175919
2018-10-01,2,6845688,23387772,0.292703726
2018-10-02,2,7379598,24071928,0.306564476
2018-10-03,2,9030205,26179146,0.344938869
2018-10-04,2,9145728,26045488,0.351144429
2018-10-05,2,9441010,26258350,0.359543155
2018-10-06,2,8948262,26103451,0.342799962
2018-10-07,2,8760088,25928589,0.337854405
2018-10-08,2,6561092,25599383,0.256298833
2018-10-09,2,5103194,24676808,0.20680122
2018-10-10,2,4576753,23652877,0.193496673
2018-10-11,2,4564898,23861226,0.191310287
2018-10-12,2,4341530,23350164,0.185931456
2018-10-13,2,6047121,24400708,0.247825637
2018-10-14,2,6886038,24968301,0.275791212
2018-10-15,2,5672633,23095552,0.245615822
2018-10-16,2,5496768,25477368,0.215751015
2018-10-17,2,4967125,23715651,0.20944502
2018-10-18,2,4681373,24492582,0.19113432
2018-10-19,2,5972352,24007312,0.248772207
2018-10-20,2,6442707,24155103,0.266722398
2018-10-21,2,7289776,25062397,0.290865076
2018-10-22,2,5881678,24416635,0.240888149
2018-10-23,2,5999218,23105323,0.259646576
2018-10-24,2,5782301,24731195,0.233805969
2018-10-25,2,4927875,23863202,0.206505187
2018-10-26,2,4542567,22223495,0.204403808
2018-10-27,2,5773193,22343406,0.258384644
2018-10-28,2,8126630,24836109,0.327210273
2018-10-29,2,7499927,31831989,0.235609751
2018-10-30,2,5418473,27596147,0.196348896
2018-10-31,2,5796964,24137981,0.24015944
2018-11-01,2,4802084,23840183,0.201428152
2018-11-02,2,4751881,25764512,0.184435125
2018-11-03,2,5941170,26676162,0.222714572
2018-11-04,2,6064725,25545172,0.23741179
2018-11-05,2,4393694,24659283,0.178176065
2018-11-06,2,4387946,24438966,0.179547122
2018-11-07,2,4252950,24978769,0.170262594
2018-11-08,2,4161686,24640867,0.168893651
2018-11-09,2,4206554,23371675,0.179985132
2018-11-10,2,5107593,23722482,0.215306012
2018-11-11,2,5861552,25441648,0.230391993
2018-11-12,2,6129927,25356257,0.241752046
2018-11-13,2,5434631,23251762,0.233729857
2018-11-14,2,6424031,24875777,0.258244436
2018-11-15,2,6937406,24059204,0.288347279
2018-11-16,2,6403693,23968590,0.267170201
2018-11-17,2,7254256,24772015,0.292840772
2018-11-18,2,8432147,26894610,0.313525535
2018-11-19,2,5814324,22903187,0.253865281
2018-11-20,2,5822233,23560703,0.247116268
2018-11-21,2,6698728,26945366,0.248604083
2018-11-22,2,6163537,26620111,0.231536863
2018-11-23,2,6749202,28136224,0.239875898
2018-11-24,2,7376889,29565865,0.249506957
2018-11-25,2,9792003,32476568,0.301509784
2018-11-26,2,9284826,32620254,0.284633774
2018-11-27,2,9370252,34003471,0.275567515
2018-11-28,2,8115676,30146386,0.269208919
2018-11-29,2,8442221,33084777,0.255169349
2018-11-30,2,4972831,29606368,0.167964912
2018-06-01,10,2992,111351,0.026869988
2018-06-02,10,57,112444,0.000506919
2018-06-03,10,1618,114431,0.014139525
2018-06-04,10,1759,122694,0.014336479
2018-06-05,10,196,138081,0.001419457
2018-06-06,10,77,151814,0.0005072
2018-06-07,10,127,154655,0.000821183
2018-06-08,10,2967,161126,0.01841416
2018-06-09,10,6826,167626,0.040721606
2018-06-10,10,16325,180850,0.090268178
2018-06-11,10,7791,188668,0.041294761
2018-06-12,10,1530,190758,0.008020633
2018-06-13,10,5806,196972,0.029476271
2018-06-14,10,7919,205814,0.038476488
2018-06-15,10,7232,206440,0.035031971
2018-06-16,10,27057,201815,0.13406833
2018-06-17,10,36704,208671,0.175894111
2018-06-18,10,24103,210747,0.114369362
2018-06-19,10,17965,224945,0.079863967
2018-06-20,10,14044,229508,0.061191767
2018-06-21,10,21494,231367,0.092900025
2018-06-22,10,15174,231521,0.065540491
2018-06-23,10,38711,237032,0.163315502
2018-06-24,10,59644,244278,0.244164436
2018-06-25,10,17391,253128,0.068704371
2018-06-26,10,22553,258102,0.087380183
2018-06-27,10,14021,262360,0.053441836
2018-06-28,10,8341,272347,0.03062637
2018-06-29,10,3795,270457,0.014031805
2018-06-30,10,14033,274812,0.051064
2018-07-01,10,25962,285397,0.09096802
2018-07-02,10,13527,301207,0.044909315
2018-07-03,10,21718,307357,0.070660502
2018-07-04,10,18479,308218,0.059954318
2018-07-05,10,13638,310560,0.043914219
2018-07-06,10,32282,308531,0.104631301
2018-07-07,10,125342,308754,0.405960732
2018-07-08,10,61073,320599,0.190496539
2018-07-09,10,38109,322368,0.118215828
2018-07-10,10,29287,326922,0.08958406
2018-07-11,10,32204,326631,0.098594438
2018-07-12,10,34931,311693,0.112068606
2018-07-13,10,33592,313857,0.107029635
2018-07-14,10,47293,301141,0.157046035
2018-07-15,10,50107,315811,0.158661351
2018-07-16,10,49052,311436,0.157502665
2018-07-17,10,53673,317176,0.169221505
2018-07-18,10,49419,309074,0.159893747
2018-07-19,10,35794,309032,0.115826193
2018-07-20,10,74038,319581,0.231672096
2018-07-21,10,106210,315259,0.336897598
2018-07-22,10,81692,318394,0.256575187
2018-07-23,10,61592,359139,0.171499057
2018-07-24,10,76817,371093,0.207002018
2018-07-25,10,84967,374606,0.226816976
2018-07-26,10,102820,393476,0.261311999
2018-07-27,10,110506,399020,0.276943512
2018-07-28,10,139210,401202,0.346982318
2018-07-29,10,142067,405653,0.350218044
2018-07-30,10,124883,420813,0.296766022
2018-07-31,10,123917,405626,0.305495703
2018-08-01,10,131466,436720,0.301030408
2018-08-02,10,113898,445581,0.255616824
2018-08-03,10,105935,440581,0.240443868
2018-08-04,10,158432,454361,0.348691899
2018-08-05,10,211521,460576,0.459253196
2018-08-06,10,184782,486085,0.380143391
2018-08-07,10,233730,519198,0.450175078
2018-08-08,10,230543,517881,0.445165974
2018-08-09,10,241214,533732,0.451938426
2018-08-10,10,229588,526277,0.436249352
2018-08-11,10,216673,539671,0.401490908
2018-08-12,10,273873,554123,0.494245862
2018-08-13,10,235839,539195,0.437390925
2018-08-14,10,227065,549995,0.412849208
2018-08-15,10,186748,557747,0.334825647
2018-08-16,10,215259,571241,0.376826943
2018-08-17,10,153058,591101,0.258937136
2018-08-18,10,213934,590874,0.362063655
2018-08-19,10,299192,592986,0.504551541
2018-08-20,10,289756,600812,0.482273989
2018-08-21,10,298277,685332,0.435229932
2018-08-22,10,241746,880425,0.274578755
2018-08-23,10,297423,868836,0.342323523
2018-08-24,10,334481,863972,0.387143333
2018-08-25,10,422364,880472,0.479701796
2018-08-26,10,482414,931101,0.518111354
2018-08-27,10,359795,971576,0.370321004
2018-08-28,10,273066,958625,0.284851741
2018-08-29,10,273076,980503,0.278506032
2018-08-30,10,198575,1168001,0.170012697
2018-08-31,10,156043,963244,0.161997376
2018-09-01,10,205644,900411,0.228389036
2018-09-02,10,343099,895535,0.383121821
2018-09-03,10,261099,900690,0.289887753
2018-09-04,10,181920,978154,0.185982984
2018-09-05,10,211750,1037618,0.204073175
2018-09-06,10,236865,975567,0.242797266
2018-09-07,10,187194,758446,0.246812561
2018-09-08,10,257440,811102,0.317395346
2018-09-09,10,260620,851808,0.305960968
2018-09-10,10,218805,860964,0.254139546
2018-09-11,10,273800,915361,0.29911696
2018-09-12,10,314001,967749,0.324465331
2018-09-13,10,262416,990522,0.264926978
2018-09-14,10,266254,993373,0.268030236
2018-09-15,10,326013,1067873,0.305291921
2018-09-16,10,444672,1083147,0.410537074
2018-09-17,10,383137,1088322,0.352043789
2018-09-18,10,344361,1038896,0.331468212
2018-09-19,10,304723,1004978,0.303213603
2018-09-20,10,308075,998985,0.308388014
2018-09-21,10,232040,971882,0.238753264
2018-09-22,10,303134,953903,0.317782835
2018-09-23,10,288904,934753,0.309069883
2018-09-24,10,301530,909374,0.331579746
2018-09-25,10,248315,954240,0.260222795
2018-09-26,10,199613,947838,0.210598225
2018-09-27,10,198154,940184,0.210760872
2018-09-28,10,200347,935336,0.214197893
2018-09-29,10,228122,959818,0.237672142
2018-09-30,10,182478,931526,0.195891473
2018-10-01,10,205823,880321,0.233804487
2018-10-02,10,253472,924508,0.274169612
2018-10-03,10,276354,918001,0.301038888
2018-10-04,10,288501,938165,0.307516268
2018-10-05,10,259693,862356,0.301143611
2018-10-06,10,211830,854694,0.247843088
2018-10-07,10,206943,833411,0.248308458
2018-10-08,10,135493,862199,0.157148176
2018-10-09,10,95011,849495,0.111844096
2018-10-10,10,110593,827700,0.133614836
2018-10-11,10,166597,910746,0.182923669
2018-10-12,10,256986,993688,0.258618399
2018-10-13,10,245002,980673,0.249830474
2018-10-14,10,249006,975689,0.255210421
2018-10-15,10,204270,1019864,0.200291411
2018-10-16,10,220038,1066593,0.206299873
2018-10-17,10,186860,1059443,0.176375699
2018-10-18,10,213491,1108771,0.192547424
2018-10-19,10,283568,1138837,0.248997881
2018-10-20,10,374675,1139962,0.328673236
2018-10-21,10,390703,1050933,0.371767753
2018-10-22,10,390778,1372362,0.284748485
2018-10-23,10,608778,2056455,0.296032736
2018-10-24,10,423204,2033334,0.208133047
2018-10-25,10,265505,1855521,0.143089192
2018-10-26,10,287021,1935882,0.148263685
2018-10-27,10,311854,1797004,0.173541072
2018-10-28,10,628652,1798855,0.349473415
2018-10-29,10,450929,1910617,0.236012241
2018-10-30,10,353675,2102721,0.168198729
2018-10-31,10,417087,1878480,0.222034304
2018-11-01,10,290596,1609628,0.180536124
2018-11-02,10,272861,1645142,0.165858631
2018-11-03,10,313140,1735663,0.180415207
2018-11-04,10,244606,1667973,0.146648657
2018-11-05,10,146503,1636622,0.089515478
2018-11-06,10,196250,1671500,0.117409512
2018-11-07,10,241413,1660284,0.145404642
2018-11-08,10,286919,1527224,0.187869625
2018-11-09,10,246559,1430236,0.172390431
2018-11-10,10,306543,1400095,0.218944429
2018-11-11,10,439235,1370557,0.320479192
2018-11-12,10,598374,1530557,0.390951791
2018-11-13,10,701976,1912288,0.367086966
2018-11-14,10,825069,1878655,0.43918069
2018-11-15,10,921071,1996535,0.461334762
2018-11-16,10,1017256,2162859,0.470329319
2018-11-17,10,1192267,2329006,0.511920965
2018-11-18,10,1370160,2368355,0.578528135
2018-11-19,10,1202190,2396223,0.501702054
2018-11-20,10,1163249,2461517,0.472574027
2018-11-21,10,1251331,2567733,0.487329095
2018-11-22,10,1378500,2556894,0.53913068
2018-11-23,10,1326863,2563513,0.517595581
2018-11-24,10,1372735,2568953,0.534355825
2018-11-25,10,1519257,2610644,0.581947213
2018-11-26,10,1434685,2679367,0.535456696
2018-11-27,10,1290343,2402607,0.537059536
2018-11-28,10,1281722,2557494,0.501163248
2018-11-29,10,1343715,2627754,0.511354944
2018-11-30,10,1538931,2653245,0.58001843
2018-06-01,0,27043694,195245730,0.138511065
2018-06-02,0,16321742,106832444,0.152778888
2018-06-03,0,22212044,115618081,0.192115661
2018-06-04,0,20958648,119672030,0.175134056
2018-06-05,0,18602991,102325208,0.181802621
2018-06-06,0,12510422,85364307,0.146553313
2018-06-07,0,15869918,98469219,0.161166283
2018-06-08,0,17175337,93874316,0.182960982
2018-06-09,0,19487870,104785334,0.185978984
2018-06-10,0,22505480,102535545,0.219489544
2018-06-11,0,14033309,96039825,0.146119685
2018-06-12,0,15391392,107489114,0.14319024
2018-06-13,0,13288359,113148894,0.117441351
2018-06-14,0,12762779,125332777,0.101831136
2018-06-15,0,15140347,135769250,0.111515288
2018-06-16,0,21369561,126296346,0.169201736
2018-06-17,0,23203405,122109222,0.190021725
2018-06-18,0,26738166,128748597,0.207677339
2018-06-19,0,28430797,168298895,0.168930384
2018-06-20,0,25023619,176797393,0.141538394
2018-06-21,0,38522260,223844076,0.172094168
2018-06-22,0,27274760,222463836,0.122603118
2018-06-23,0,32847790,240990550,0.136303229
2018-06-24,0,35909754,198333863,0.1810571
2018-06-25,0,23930394,213267042,0.11220859
2018-06-26,0,24026275,243827946,0.098537823
2018-06-27,0,23307054,239046622,0.097500035
2018-06-28,0,26716455,236785142,0.112829947
2018-06-29,0,29586867,224590557,0.131736915
2018-06-30,0,39795004,223949079,0.177696663
2018-07-01,0,50937688,274769297,0.185383478
2018-07-02,0,41973331,285046151,0.147251001
2018-07-03,0,31265798,275869452,0.113335485
2018-07-04,0,22941017,251639613,0.091166159
2018-07-05,0,27582974,236701587,0.116530583
2018-07-06,0,21238863,233116140,0.091108505
2018-07-07,0,74341086,212982297,0.349048193
2018-07-08,0,34813485,200996746,0.173204222
2018-07-09,0,22764307,238321392,0.095519361
2018-07-10,0,21352903,231405152,0.092274968
2018-07-11,0,24783412,234667021,0.105610971
2018-07-12,0,24748075,227432514,0.108815026
2018-07-13,0,24621399,221041915,0.111387919
2018-07-14,0,31131000,186475056,0.166944581
2018-07-15,0,36556237,151988154,0.240520304
2018-07-16,0,23553281,213400618,0.110371194
2018-07-17,0,18551194,208558413,0.088949632
2018-07-18,0,21519300,226973478,0.094809756
2018-07-19,0,20708329,266072049,0.07782978
2018-07-20,0,32183604,255666559,0.125881164
2018-07-21,0,40694346,248753121,0.163593308
2018-07-22,0,44061512,263843060,0.166998943
2018-07-23,0,51098771,299219691,0.170773424
2018-07-24,0,57918772,308257998,0.187890573
2018-07-25,0,42647480,322941541,0.132059443
2018-07-26,0,60867774,318064917,0.191369028
2018-07-27,0,63120874,316984247,0.199129372
2018-07-28,0,60047531,287508945,0.208854479
2018-07-29,0,62622263,287683984,0.217677266
2018-07-30,0,96823900,315086505,0.307293072
2018-07-31,0,104548355,296921754,0.352107428
2018-08-01,0,86078179,325630322,0.264343254
2018-08-02,0,82500555,354510644,0.232716722
2018-08-03,0,77727198,354226313,0.219428075
2018-08-04,0,61487093,307822873,0.199748292
2018-08-05,0,77130974,326872817,0.235966315
2018-08-06,0,72922360,357499268,0.203979047
2018-08-07,0,71385094,359208508,0.198728851
2018-08-08,0,54703065,327545043,0.16700929
2018-08-09,0,54262464,325355100,0.166779202
2018-08-10,0,51431475,264622067,0.194358224
2018-08-11,0,57293936,271303624,0.211180135
